# ISO 639-3 language codes used by chatter.
#
# Source: the ISO 639-3 code tables published by iso639-3.sil.org, the ISO
# registration authority for the standard. This file is a DERIVED product:
# it carries the identifiers chatter needs and nothing else, and it is not
# the code tables. The identifiers themselves are unmodified.
#
# Release: 20260715
# Generated by: scripts/update_iso639_3.py (re-run it when a new release
# appears; never hand-edit this file).
#
# Columns: code<TAB>status<TAB>change_to
#   current      assigned today.
#   retired      no longer assigned, still VALID here because a CHAT file is
#                a historical document; change_to names its replacement.
#   private_use  qaa..qtz, reserved by the standard for local use.
#
# Totals: 7927 current, 388 retired, 520 private use, 8835 in all.
lqr	current	
lra	current	
lrc	current	
lre	current	
lrg	current	
lri	current	
lrk	current	
lrl	current	
lrm	current	
lrn	current	
lro	current	
lrr	current	
lrt	current	
lrv	current	
lrz	current	
lsa	current	
lsb	current	
lsc	current	
lsd	current	
lse	current	
lsg	retired	
lsh	current	
lsi	current	
lsl	current	
lsm	current	
lsn	current	
lso	current	
lsp	current	
lsr	current	
lss	current	
lst	current	
lsv	current	
lsw	current	
lsy	current	
ltc	current	
ltg	current	
lth	current	
lti	current	
ltn	current	
lto	current	
lts	current	
ltu	current	
ltz	current	
lua	current	
lub	current	
luc	current	
lud	current	
lue	current	
luf	current	
lug	current	
luh	current	
lui	current	
luj	current	
luk	current	
lul	current	
lum	current	
lun	current	
luo	current	
lup	current	
luq	current	
lur	current	
lus	current	
lut	current	
luu	current	
luv	current	
luw	current	
luy	current	
luz	current	
lva	current	
lvi	current	
lvk	current	
lvl	current	
lvs	current	
lvu	current	
lwa	current	
lwe	current	
lwg	current	
lwh	current	
lwl	current	
lwm	current	
lwo	current	
lws	current	
lwt	current	
lwu	current	
lww	current	
lxm	current	
lya	current	
lyg	current	
lyn	current	
lzh	current	
lzl	current	
lzn	current	
lzz	current	
maa	current	
mab	current	
mad	current	
mae	current	
maf	current	
mag	current	
mah	current	
mai	current	
maj	current	
mak	current	
mal	current	
mam	current	
man	current	
maq	current	
mar	current	
mas	current	
mat	current	
mau	current	
mav	current	
maw	current	
max	current	
maz	current	
mba	current	
mbb	current	
mbc	current	
mbd	current	
mbe	current	
mbf	current	
mbg	retired	
mbh	current	
mbi	current	
mbj	current	
mbk	current	
mbl	current	
mbm	current	
mbn	current	
mbo	current	
mbp	current	
mbq	current	
mbr	current	
mbs	current	
mbt	current	
mbu	current	
mbv	current	
mbw	current	
mbx	current	
mby	current	
mbz	current	
mca	current	
mcb	current	
mcc	current	
mcd	current	
mce	current	
mcf	current	
mcg	current	
mch	current	
mci	current	
mcj	current	
mck	current	
mcl	current	
mcm	current	
mcn	current	
mco	current	
mcp	current	
mcq	current	
mcr	current	
mcs	current	
mct	current	
mcu	current	
mcv	current	
mcw	current	
mcx	current	
mcy	current	
mcz	current	
mda	current	
mdb	current	
mdc	current	
mdd	current	
mde	current	
mdf	current	
mdg	current	
mdh	current	
mdi	current	
mdj	current	
mdk	current	
mdl	current	
mdm	current	
mdn	current	
mdo	retired	
mdp	current	
mdq	current	
mdr	current	
mds	current	
mdt	current	
mdu	current	
mdv	current	
mdw	current	
mdx	current	
mdy	current	
mdz	current	
mea	current	
meb	current	
mec	current	
med	current	
mee	current	
mef	current	
meg	retired	cir
meh	current	
mei	current	
mej	current	
mek	current	
mel	current	
mem	current	
men	current	
meo	current	
mep	current	
meq	current	
mer	current	
mes	current	
met	current	
meu	current	
mev	current	
mew	current	
mey	current	
mez	current	
mfa	current	
mfb	current	
mfc	current	
mfd	current	
mfe	current	
mff	current	
mfg	current	
mfh	current	
mfi	current	
mfj	current	
mfk	current	
mfl	current	
mfm	current	
mfn	current	
mfo	current	
mfp	current	
mfq	current	
mfr	current	
mfs	current	
mft	current	
mfu	current	
mfv	current	
mfw	current	
mfx	current	
mfy	current	
mfz	current	
mga	current	
mgb	current	
mgc	current	
mgd	current	
mge	current	
mgf	current	
mgg	current	
mgh	current	
mgi	current	
mgj	current	
mgk	current	
mgl	current	
mgm	current	
mgn	current	
mgo	current	
mgp	current	
mgq	current	
mgr	current	
mgs	current	
mgt	current	
mgu	current	
mgv	current	
mgw	current	
mgx	retired	
mgy	current	
mgz	current	
mha	current	
mhb	current	
mhc	current	
mhd	current	
mhe	current	
mhf	current	
mhg	current	
mhh	retired	
mhi	current	
mhj	current	
mhk	current	
mhl	current	
mhm	current	
mhn	current	
mho	current	
mhp	current	
mhq	current	
mhr	current	
mhs	current	
mht	current	
mhu	current	
mhv	retired	
mhw	current	
mhx	current	
mhy	current	
mhz	current	
mia	current	
mib	current	
mic	current	
mid	current	
mie	current	
mif	current	
mig	current	
mih	current	
mii	current	
mij	current	
mik	current	
mil	current	
mim	current	
min	current	
mio	current	
mip	current	
miq	current	
mir	current	
mis	current	
mit	current	
miu	current	
miv	retired	amj
miw	current	
mix	current	
miy	current	
miz	current	
mja	retired	
mjb	current	
mjc	current	
mjd	current	
mje	current	
mjg	current	
mjh	current	
mji	current	
mjj	current	
mjk	current	
mjl	current	
mjm	current	
mjn	current	
mjo	current	
mjp	current	
mjq	current	
mjr	current	
mjs	current	
mjt	current	
mju	current	
mjv	current	
mjw	current	
mjx	current	
mjy	current	
mjz	current	
mka	current	
mkb	current	
mkc	current	
mkd	current	
mke	current	
mkf	current	
mkg	current	
mki	current	
mkj	current	
mkk	current	
mkl	current	
mkm	current	
mkn	current	
mko	current	
mkp	current	
mkq	current	
mkr	current	
mks	current	
mkt	current	
mku	current	
mkv	current	
mkw	current	
mkx	current	
mky	current	
mkz	current	
mla	current	
mlb	current	
mlc	current	
mld	retired	
mle	current	
mlf	current	
mlg	current	
mlh	current	
mli	current	
mlj	current	
mlk	current	
mll	current	
mlm	current	
mln	current	
mlo	current	
mlp	current	
mlq	current	
mlr	current	
mls	current	
mlt	current	
mlu	current	
mlv	current	
mlw	current	
mlx	current	
mly	retired	
mlz	current	
mma	current	
mmb	current	
mmc	current	
mmd	current	
mme	current	
mmf	current	
mmg	current	
mmh	current	
mmi	current	
mmj	current	
mmk	current	
mml	current	
mmm	current	
mmn	current	
mmo	current	
mmp	current	
mmq	current	
mmr	current	
mms	retired	mam
mmt	current	
mmu	current	
mmv	current	
mmw	current	
mmx	current	
mmy	current	
mmz	current	
mna	current	
mnb	current	
mnc	current	
mnd	current	
mne	current	
mnf	current	
mng	current	
mnh	current	
mni	current	
mnj	current	
mnk	current	
mnl	current	
mnm	current	
mnn	current	
mnp	current	
mnq	current	
mnr	current	
mns	current	
mnt	retired	
mnu	current	
mnv	current	
mnw	current	
mnx	current	
mny	current	
mnz	current	
moa	current	
mob	retired	
moc	current	
mod	current	
moe	current	
mof	retired	
mog	current	
moh	current	
moi	current	
moj	current	
mok	current	
mol	retired	ron
mom	current	
mon	current	
moo	current	
mop	current	
moq	current	
mor	current	
mos	current	
mot	current	
mou	current	
mov	current	
mow	current	
mox	current	
moy	current	
moz	current	
mpa	current	
mpb	current	
mpc	current	
mpd	current	
mpe	current	
mpf	retired	mam
mpg	current	
mph	current	
mpi	current	
mpj	current	
mpk	current	
mpl	current	
mpm	current	
mpn	current	
mpo	current	
mpp	current	
mpq	current	
mpr	current	
mps	current	
mpt	current	
mpu	current	
mpv	current	
mpw	current	
mpx	current	
mpy	current	
mpz	current	
mqa	current	
mqb	current	
mqc	current	
mqd	retired	xkl
mqe	current	
mqf	current	
mqg	current	
mqh	current	
mqi	current	
mqj	current	
mqk	current	
mql	current	
mqm	current	
mqn	current	
mqo	current	
mqp	current	
mqq	current	
mqr	current	
mqs	current	
mqt	current	
mqu	current	
mqv	current	
mqw	current	
mqx	current	
mqy	current	
mqz	current	
mra	current	
mrb	current	
mrc	current	
mrd	retired	mgp
mre	current	
mrf	current	
mrg	current	
mrh	current	
mri	current	
mrj	current	
mrk	current	
mrl	current	
mrm	current	
mrn	current	
mro	current	
mrp	current	
mrq	current	
mrr	current	
mrs	current	
mrt	current	
mru	current	
mrv	current	
mrw	current	
mrx	current	
mry	current	
mrz	current	
msa	current	
msb	current	
msc	current	
msd	current	
mse	current	
msf	current	
msg	current	
msh	current	
msi	current	
msj	current	
msk	current	
msl	current	
msm	current	
msn	current	
mso	current	
msp	current	
msq	current	
msr	current	
mss	current	
mst	retired	mry
msu	current	
msv	current	
msw	current	
msx	current	
msy	current	
msz	current	
mta	current	
mtb	current	
mtc	current	
mtd	current	
mte	current	
mtf	current	
mtg	current	
mth	current	
mti	current	
mtj	current	
mtk	current	
mtl	current	
mtm	current	
mtn	current	
mto	current	
mtp	current	
mtq	current	
mtr	current	
mts	current	
mtt	current	
mtu	current	
mtv	current	
mtw	current	
mtx	current	
mty	current	
mtz	retired	mam
mua	current	
mub	current	
muc	current	
mud	current	
mue	current	
mug	current	
muh	current	
mui	current	
muj	current	
muk	current	
mul	current	
mum	current	
muo	current	
mup	current	
muq	current	
mur	current	
mus	current	
mut	current	
muu	current	
muv	current	
muw	retired	
mux	current	
muy	current	
muz	current	
mva	current	
mvb	current	
mvc	retired	mam
mvd	current	
mve	current	
mvf	current	
mvg	current	
mvh	current	
mvi	current	
mvj	retired	mam
mvk	current	
mvl	current	
mvm	retired	
mvn	current	
mvo	current	
mvp	current	
mvq	current	
mvr	current	
mvs	current	
mvt	current	
mvu	current	
mvv	current	
mvw	current	
mvx	current	
mvy	current	
mvz	current	
mwa	current	
mwb	current	
mwc	current	
mwd	retired	
mwe	current	
mwf	current	
mwg	current	
mwh	current	
mwi	current	
mwj	retired	vaj
mwk	current	
mwl	current	
mwm	current	
mwn	current	
mwo	current	
mwp	current	
mwq	current	
mwr	current	
mws	current	
mwt	current	
mwu	current	
mwv	current	
mww	current	
mwx	retired	
mwy	retired	
mwz	current	
mxa	current	
mxb	current	
mxc	current	
mxd	current	
mxe	current	
mxf	current	
mxg	current	
mxh	current	
mxi	current	
mxj	current	
mxk	current	
mxl	current	
mxm	current	
mxn	current	
mxo	current	
mxp	current	
mxq	current	
mxr	current	
mxs	current	
mxt	current	
mxu	current	
mxv	current	
mxw	current	
mxx	current	
mxy	current	
mxz	current	
mya	current	
myb	current	
myc	current	
myd	retired	aog
mye	current	
myf	current	
myg	current	
myh	current	
myi	retired	
myj	current	
myk	current	
myl	current	
mym	current	
myo	current	
myp	current	
myq	retired	
myr	current	
mys	current	
myt	retired	mry
myu	current	
myv	current	
myw	current	
myx	current	
myy	current	
myz	current	
mza	current	
mzb	current	
mzc	current	
mzd	current	
mze	current	
mzf	retired	
mzg	current	
mzh	current	
mzi	current	
mzj	current	
mzk	current	
mzl	current	
mzm	current	
mzn	current	
mzo	current	
mzp	current	
mzq	current	
mzr	current	
mzs	current	
mzt	current	
mzu	current	
mzv	current	
mzw	current	
mzx	current	
mzy	current	
mzz	current	
naa	current	
nab	current	
nac	current	
nad	retired	xny
nae	current	
naf	current	
nag	current	
naj	current	
nak	current	
nal	current	
nam	current	
nan	current	
nao	current	
nap	current	
naq	current	
nar	current	
nas	current	
nat	current	
nau	current	
nav	current	
naw	current	
nax	current	
nay	current	
naz	current	
nba	current	
nbb	current	
nbc	current	
nbd	current	
nbe	current	
nbf	retired	
nbg	current	
nbh	current	
nbi	current	
nbj	current	
nbk	current	
nbl	current	
nbm	current	
nbn	current	
nbo	current	
nbp	current	
nbq	current	
nbr	current	
nbs	current	
nbt	current	
nbu	current	
nbv	current	
nbw	current	
nbx	retired	
nby	current	
nca	current	
ncb	current	
ncc	current	
ncd	current	
nce	current	
ncf	current	
ncg	current	
nch	current	
nci	current	
ncj	current	
nck	current	
ncl	current	
ncm	current	
ncn	current	
nco	current	
ncp	retired	kdz
ncq	current	
ncr	current	
ncs	current	
nct	current	
ncu	current	
ncx	current	
ncz	current	
nda	current	
ndb	current	
ndc	current	
ndd	current	
nde	current	
ndf	current	
ndg	current	
ndh	current	
ndi	current	
ndj	current	
ndk	current	
ndl	current	
ndm	current	
ndn	current	
ndo	current	
ndp	current	
ndq	current	
ndr	current	
nds	current	
ndt	current	
ndu	current	
ndv	current	
ndw	current	
ndx	current	
ndy	current	
ndz	current	
nea	current	
neb	current	
nec	current	
ned	current	
nee	current	
nef	current	
neg	current	
neh	current	
nei	current	
nej	current	
nek	current	
nem	current	
nen	current	
neo	current	
nep	current	
neq	current	
ner	current	
nes	current	
net	current	
neu	current	
nev	current	
new	current	
nex	current	
ney	current	
nez	current	
nfa	current	
nfd	current	
nfg	retired	nfd
nfk	retired	nfd
nfl	current	
nfr	current	
nfu	current	
nga	current	
ngb	current	
ngc	current	
ngd	current	
nge	current	
ngg	current	
ngh	current	
ngi	current	
ngj	current	
ngk	current	
ngl	current	
ngm	current	
ngn	current	
ngo	retired	
ngp	current	
ngq	current	
ngr	current	
ngs	current	
ngt	current	
ngu	current	
ngv	current	
ngw	current	
ngx	current	
ngy	current	
ngz	current	
nha	current	
nhb	current	
nhc	current	
nhd	current	
nhe	current	
nhf	current	
nhg	current	
nhh	current	
nhi	current	
nhj	retired	nhi
nhk	current	
nhm	current	
nhn	current	
nho	current	
nhp	current	
nhq	current	
nhr	current	
nhs	retired	
nht	current	
nhu	current	
nhv	current	
nhw	current	
nhx	current	
nhy	current	
nhz	current	
nia	current	
nib	current	
nid	current	
nie	current	
nif	current	
nig	current	
nih	current	
nii	current	
nij	current	
nik	current	
nil	current	
nim	current	
nin	current	
nio	current	
niq	current	
nir	current	
nis	current	
nit	current	
niu	current	
niv	current	
niw	current	
nix	current	
niy	current	
niz	current	
nja	current	
njb	current	
njd	current	
njh	current	
nji	current	
njj	current	
njl	current	
njm	current	
njn	current	
njo	current	
njr	current	
njs	current	
njt	current	
nju	current	
njx	current	
njy	current	
njz	current	
nka	current	
nkb	current	
nkc	current	
nkd	current	
nke	current	
nkf	current	
nkg	current	
nkh	current	
nki	current	
nkj	current	
nkk	current	
nkm	current	
nkn	current	
nko	current	
nkp	current	
nkq	current	
nkr	current	
nks	current	
nkt	current	
nku	current	
nkv	current	
nkw	current	
nkx	current	
nky	retired	
nkz	current	
nla	current	
nlc	current	
nld	current	
nle	current	
nlg	current	
nli	current	
nlj	current	
nlk	current	
nll	current	
nlm	current	
nln	retired	
nlo	current	
nlq	current	
nlr	retired	
nlu	current	
nlv	current	
nlw	current	
nlx	current	
nly	current	
nlz	current	
nma	current	
nmb	current	
nmc	current	
nmd	current	
nme	current	
nmf	current	
nmg	current	
nmh	current	
nmi	current	
nmj	current	
nmk	current	
nml	current	
nmm	current	
nmn	current	
nmo	current	
nmp	current	
nmq	current	
nmr	current	
nms	current	
nmt	current	
nmu	current	
nmv	current	
nmw	current	
nmx	current	
nmy	current	
nmz	current	
nna	current	
nnb	current	
nnc	current	
nnd	current	
nne	current	
nnf	current	
nng	current	
nnh	current	
nni	current	
nnj	current	
nnk	current	
nnl	current	
nnm	current	
nnn	current	
nno	current	
nnp	current	
nnq	current	
nnr	current	
nns	retired	nbr
nnt	current	
nnu	current	
nnv	current	
nnw	current	
nnx	retired	ngv
nny	current	
nnz	current	
noa	current	
nob	current	
noc	current	
nod	current	
noe	current	
nof	current	
nog	current	
noh	current	
noi	current	
noj	current	
nok	current	
nol	current	
nom	retired	cbr
non	current	
noo	retired	
nop	current	
noq	current	
nor	current	
nos	current	
not	current	
nou	current	
nov	current	
now	current	
noy	current	
noz	current	
npa	current	
npb	current	
npg	current	
nph	current	
npi	current	
npl	current	
npn	current	
npo	current	
nps	current	
npu	current	
npx	current	
npy	current	
nqg	current	
nqk	current	
nql	current	
nqm	current	
nqn	current	
nqo	current	
nqq	current	
nqt	current	
nqy	current	
nra	current	
nrb	current	
nrc	current	
nre	current	
nrf	current	
nrg	current	
nri	current	
nrk	current	
nrl	current	
nrm	current	
nrn	current	
nrp	current	
nrr	current	
nrt	current	
nru	current	
nrx	current	
nrz	current	
nsa	current	
nsb	current	
nsc	current	
nsd	current	
nse	current	
nsf	current	
nsg	current	
nsh	current	
nsi	current	
nsk	current	
nsl	current	
nsm	current	
nsn	current	
nso	current	
nsp	current	
nsq	current	
nsr	current	
nss	current	
nst	current	
nsu	current	
nsv	current	
nsw	current	
nsx	current	
nsy	current	
nsz	current	
ntd	current	
nte	retired	eko
ntg	current	
nti	current	
ntj	current	
ntk	current	
ntm	current	
nto	current	
ntp	current	
ntr	current	
nts	retired	pij
ntu	current	
ntw	current	
ntx	current	
nty	current	
ntz	current	
nua	current	
nuc	current	
nud	current	
nue	current	
nuf	current	
nug	current	
nuh	current	
nui	current	
nuj	current	
nuk	current	
nul	current	
num	current	
nun	current	
nuo	current	
nup	current	
nuq	current	
nur	current	
nus	current	
nut	current	
nuu	current	
nuv	current	
nuw	current	
nux	current	
nuy	current	
nuz	current	
nvh	current	
nvm	current	
nvo	current	
nwa	current	
nwb	current	
nwc	current	
nwe	current	
nwg	current	
nwi	current	
nwm	current	
nwo	current	
nwr	current	
nww	current	
nwx	current	
nwy	current	
nxa	current	
nxd	current	
nxe	current	
nxg	current	
nxi	current	
nxj	retired	byd
nxk	current	
nxl	current	
nxm	current	
nxn	current	
nxo	current	
nxq	current	
nxr	current	
nxu	retired	bpp
nxx	current	
nya	current	
nyb	current	
nyc	current	
nyd	current	
nye	current	
nyf	current	
nyg	current	
nyh	current	
nyi	current	
nyj	current	
nyk	current	
nyl	current	
nym	current	
nyn	current	
nyo	current	
nyp	current	
nyq	current	
nyr	current	
nys	current	
nyt	current	
nyu	current	
nyv	current	
nyw	current	
nyx	current	
nyy	current	
nza	current	
nzb	current	
nzd	current	
nzi	current	
nzk	current	
nzm	current	
nzr	current	
nzs	current	
nzu	current	
nzy	current	
nzz	current	
oaa	current	
oac	current	
oak	current	
oar	current	
oav	current	
obi	current	
obk	current	
obl	current	
obm	current	
obo	current	
obr	current	
obt	current	
obu	current	
oca	current	
occ	retired	ile
och	current	
oci	current	
ocm	current	
oco	current	
ocu	current	
oda	current	
odk	current	
odt	current	
odu	current	
ofo	current	
ofs	current	
ofu	current	
ogb	current	
ogc	current	
oge	current	
ogg	current	
ogn	retired	pse
ogo	current	
ogu	current	
oht	current	
ohu	current	
oia	current	
oie	current	
oin	current	
ojb	current	
ojc	current	
ojg	current	
oji	current	
ojp	current	
ojs	current	
ojv	current	
ojw	current	
oka	current	
okb	current	
okc	current	
okd	current	
oke	current	
okg	current	
okh	current	
oki	current	
okj	current	
okk	current	
okl	current	
okm	current	
okn	current	
oko	current	
okr	current	
oks	current	
oku	current	
okv	current	
okx	current	
okz	current	
ola	current	
olb	current	
old	current	
ole	current	
olk	current	
olm	current	
olo	current	
olr	current	
olt	current	
olu	current	
oma	current	
omb	current	
omc	current	
ome	retired	
omg	current	
omi	current	
omk	current	
oml	current	
omn	current	
omo	current	
omp	current	
omr	current	
omt	current	
omu	current	
omw	current	
omx	current	
omy	current	
ona	current	
onb	current	
one	current	
ong	current	
oni	current	
onj	current	
onk	current	
onn	current	
ono	current	
onp	current	
onr	current	
ons	current	
ont	current	
onu	current	
onw	current	
onx	current	
ood	current	
oog	current	
oon	current	
oor	current	
oos	current	
opa	current	
ope	retired	peo
opk	current	
opm	current	
opo	current	
opt	current	
opy	current	
ora	current	
orc	current	
ore	current	
org	current	
orh	current	
ori	current	
ork	retired	
orm	current	
orn	current	
oro	current	
orr	current	
ors	current	
ort	current	
oru	current	
orv	current	
orw	current	
orx	current	
ory	current	
orz	current	
osa	current	
osc	current	
osd	current	
osi	current	
osn	current	
oso	current	
osp	current	
oss	current	
ost	current	
osu	current	
osx	current	
ota	current	
otb	current	
otd	current	
ote	current	
oti	current	
otk	current	
otl	current	
otm	current	
otn	current	
otq	current	
otr	current	
ots	current	
ott	current	
otu	current	
otw	current	
otx	current	
oty	current	
otz	current	
oua	current	
oub	current	
oue	current	
oui	current	
oum	current	
oun	retired	vaj
ovd	current	
owi	current	
owl	current	
oyb	current	
oyd	current	
oym	current	
oyy	current	
ozm	current	
pab	current	
pac	current	
pad	current	
pae	current	
paf	current	
pag	current	
pah	current	
pai	current	
paj	retired	kpc
pak	current	
pal	current	
pam	current	
pan	current	
pao	current	
pap	current	
paq	current	
par	current	
pas	current	
pat	retired	kxr
pau	current	
pav	current	
paw	current	
pax	current	
pay	current	
paz	current	
pbb	current	
pbc	current	
pbe	current	
pbf	current	
pbg	current	
pbh	current	
pbi	current	
pbl	current	
pbm	current	
pbn	current	
pbo	current	
pbp	current	
pbr	current	
pbs	current	
pbt	current	
pbu	current	
pbv	current	
pby	current	
pbz	retired	
pca	current	
pcb	current	
pcc	current	
pcd	current	
pce	current	
pcf	current	
pcg	current	
pch	current	
pci	current	
pcj	current	
pck	current	
pcl	current	
pcm	current	
pcn	current	
pcp	current	
pcr	retired	adx
pcw	current	
pda	current	
pdc	current	
pdi	current	
pdn	current	
pdo	current	
pdt	current	
pdu	current	
pea	current	
peb	current	
pec	retired	ljp
ped	current	
pee	current	
pef	current	
peg	current	
peh	current	
pei	current	
pej	current	
pek	current	
pel	current	
pem	current	
pen	retired	mui
peo	current	
pep	current	
peq	current	
pes	current	
pev	current	
pex	current	
pey	current	
pez	current	
pfa	current	
pfe	current	
pfl	current	
pga	current	
pgd	current	
pgg	current	
pgi	current	
pgk	current	
pgl	current	
pgn	current	
pgs	current	
pgu	current	
pgy	retired	
pgz	current	
pha	current	
phd	current	
phg	current	
phh	current	
phj	current	
phk	current	
phl	current	
phm	current	
phn	current	
pho	current	
phq	current	
phr	current	
pht	current	
phu	current	
phv	current	
phw	current	
pia	current	
pib	current	
pic	current	
pid	current	
pie	current	
pif	current	
pig	current	
pih	current	
pii	retired	
pij	current	
pil	current	
pim	current	
pin	current	
pio	current	
pip	current	
pir	current	
pis	current	
pit	current	
piu	current	
piv	current	
piw	current	
pix	current	
piy	current	
piz	current	
pjt	current	
pka	current	
pkb	current	
pkc	current	
pkg	current	
pkh	current	
pkn	current	
pko	current	
pkp	current	
pkr	current	
pks	current	
pkt	current	
pku	current	
pla	current	
plb	current	
plc	current	
pld	current	
ple	current	
plg	current	
plh	current	
pli	current	
plj	retired	
plk	current	
pll	current	
plm	retired	mui
pln	current	
plo	current	
plp	retired	
plq	current	
plr	current	
pls	current	
plt	current	
plu	current	
plv	current	
plw	current	
ply	current	
plz	current	
pma	current	
pmb	current	
pmc	retired	huw
pmd	current	
pme	current	
pmf	current	
pmh	current	
pmi	current	
pmj	current	
pmk	retired	crr
pml	current	
pmm	current	
pmn	current	
pmo	current	
pmq	current	
pmr	current	
pms	current	
pmt	current	
pmu	retired	phr
pmw	current	
pmx	current	
pmy	current	
pmz	current	
pna	current	
pnb	current	
pnc	current	
pnd	current	
pne	current	
png	current	
pnh	current	
pni	current	
pnj	current	
pnk	current	
pnl	current	
pnm	current	
pnn	current	
pno	current	
pnp	current	
pnq	current	
pnr	current	
pns	current	
pnt	current	
pnu	current	
pnv	current	
pnw	current	
pnx	current	
pny	current	
pnz	current	
poa	retired	poc
pob	retired	poh
poc	current	
pod	retired	
poe	current	
pof	current	
pog	current	
poh	current	
poi	current	
poj	retired	pkb
pok	current	
pol	current	
pom	current	
pon	current	
poo	current	
pop	current	
poq	current	
por	current	
pos	current	
pot	current	
pou	retired	poc
pov	current	
pow	current	
pox	current	
poy	current	
ppa	retired	bfy
ppe	current	
ppi	current	
ppk	current	
ppl	current	
ppm	current	
ppn	current	
ppo	current	
ppp	current	
ppq	current	
ppr	retired	lcq
pps	current	
ppt	current	
ppu	current	
ppv	retired	
pqa	current	
pqm	current	
prb	retired	
prc	current	
prd	current	
pre	current	
prf	current	
prg	current	
prh	current	
pri	current	
prk	current	
prl	current	
prm	current	
prn	current	
pro	current	
prp	retired	guj
prq	current	
prr	current	
prs	current	
prt	current	
pru	current	
prv	retired	oci
prw	current	
prx	current	
pry	retired	prt
prz	current	
psa	current	
psc	current	
psd	current	
pse	current	
psg	current	
psh	current	
psi	current	
psl	current	
psm	current	
psn	current	
pso	current	
psp	current	
psq	current	
psr	current	
pss	current	
pst	current	
psu	current	
psw	current	
psy	current	
pta	current	
pth	current	
pti	current	
ptn	current	
pto	current	
ptp	current	
ptq	current	
ptr	current	
ptt	current	
ptu	current	
ptv	current	
ptw	current	
pty	current	
pua	current	
pub	current	
puc	current	
pud	current	
pue	current	
puf	current	
pug	current	
pui	current	
puj	current	
puk	retired	
pum	current	
pun	retired	ljp
puo	current	
pup	current	
puq	current	
pur	current	
pus	current	
put	current	
puu	current	
puw	current	
pux	current	
puy	current	
puz	retired	pub
pwa	current	
pwb	current	
pwg	current	
pwi	current	
pwm	current	
pwn	current	
pwo	current	
pwr	current	
pww	current	
pxm	current	
pye	current	
pym	current	
pyn	current	
pys	current	
pyu	current	
pyx	current	
pyy	current	
pze	current	
pzh	current	
pzn	current	
qaa	private_use	
qab	private_use	
qac	private_use	
qad	private_use	
qae	private_use	
qaf	private_use	
qag	private_use	
qah	private_use	
qai	private_use	
qaj	private_use	
qak	private_use	
qal	private_use	
qam	private_use	
qan	private_use	
qao	private_use	
qap	private_use	
qaq	private_use	
qar	private_use	
qas	private_use	
qat	private_use	
qau	private_use	
qav	private_use	
qaw	private_use	
qax	private_use	
qay	private_use	
qaz	private_use	
qba	private_use	
qbb	private_use	
qbc	private_use	
qbd	private_use	
qbe	private_use	
qbf	private_use	
qbg	private_use	
qbh	private_use	
qbi	private_use	
qbj	private_use	
qbk	private_use	
qbl	private_use	
qbm	private_use	
qbn	private_use	
qbo	private_use	
qbp	private_use	
qbq	private_use	
qbr	private_use	
qbs	private_use	
qbt	private_use	
qbu	private_use	
qbv	private_use	
qbw	private_use	
qbx	private_use	
qby	private_use	
qbz	private_use	
qca	private_use	
qcb	private_use	
qcc	private_use	
qcd	private_use	
qce	private_use	
qcf	private_use	
qcg	private_use	
qch	private_use	
qci	private_use	
qcj	private_use	
qck	private_use	
qcl	private_use	
qcm	private_use	
qcn	private_use	
qco	private_use	
qcp	private_use	
qcq	private_use	
qcr	private_use	
qcs	private_use	
qct	private_use	
qcu	private_use	
qcv	private_use	
qcw	private_use	
qcx	private_use	
qcy	private_use	
qcz	private_use	
qda	private_use	
qdb	private_use	
qdc	private_use	
qdd	private_use	
qde	private_use	
qdf	private_use	
qdg	private_use	
qdh	private_use	
qdi	private_use	
qdj	private_use	
qdk	private_use	
qdl	private_use	
qdm	private_use	
qdn	private_use	
qdo	private_use	
qdp	private_use	
qdq	private_use	
qdr	private_use	
qds	private_use	
qdt	private_use	
qdu	private_use	
qdv	private_use	
qdw	private_use	
qdx	private_use	
qdy	private_use	
qdz	private_use	
qea	private_use	
qeb	private_use	
qec	private_use	
qed	private_use	
qee	private_use	
qef	private_use	
qeg	private_use	
qeh	private_use	
qei	private_use	
qej	private_use	
qek	private_use	
qel	private_use	
qem	private_use	
qen	private_use	
qeo	private_use	
qep	private_use	
qeq	private_use	
qer	private_use	
qes	private_use	
qet	private_use	
qeu	private_use	
qev	private_use	
qew	private_use	
qex	private_use	
qey	private_use	
qez	private_use	
qfa	private_use	
qfb	private_use	
qfc	private_use	
qfd	private_use	
qfe	private_use	
qff	private_use	
qfg	private_use	
qfh	private_use	
qfi	private_use	
qfj	private_use	
qfk	private_use	
qfl	private_use	
qfm	private_use	
qfn	private_use	
qfo	private_use	
qfp	private_use	
qfq	private_use	
qfr	private_use	
qfs	private_use	
qft	private_use	
qfu	private_use	
qfv	private_use	
qfw	private_use	
qfx	private_use	
qfy	private_use	
qfz	private_use	
qga	private_use	
qgb	private_use	
qgc	private_use	
qgd	private_use	
qge	private_use	
qgf	private_use	
qgg	private_use	
qgh	private_use	
qgi	private_use	
qgj	private_use	
qgk	private_use	
qgl	private_use	
qgm	private_use	
qgn	private_use	
qgo	private_use	
qgp	private_use	
qgq	private_use	
qgr	private_use	
qgs	private_use	
qgt	private_use	
qgu	private_use	
qgv	private_use	
qgw	private_use	
qgx	private_use	
qgy	private_use	
qgz	private_use	
qha	private_use	
qhb	private_use	
